"","Name","Date","habitat","country","locality","site","strata","Height..cm.","Latitude","Longitude","Depth","Camera","Photographer","Water.quality","Strobes","Framing.gear.used","White.balance.card","Comments","Annotation.status","Annotation.area","CRB","MOG","WPOT","SC","LICHEN","SHAD","Unc","MAA","MAEN","MAG","MALCB","MAF","MAEF","MALA","SP"
"118","CO_GI_LM_MT_20181014_Q08.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,75,1,NA,NA,0,24,0,NA,0,0,0,0
"119","CO_GI_LM_MT_20181014_Q09.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,93,4,NA,NA,0,3,0,NA,0,0,0,0
"120","CO_GI_LM_MT_20181014_Q10.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,41,5,NA,NA,0,45,9,NA,0,0,0,0
"121","CO_GI_LV_HT_20181010_Q01.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"122","CO_GI_LV_HT_20181010_Q02.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,98,0,NA,NA,0,0,2,NA,0,0,0,0
"123","CO_GI_LV_HT_20181010_Q03.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"124","CO_GI_LV_HT_20181010_Q04.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"125","CO_GI_LV_HT_20181010_Q05.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"126","CO_GI_LV_HT_20181010_Q06.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"127","CO_GI_LV_HT_20181010_Q07.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"128","CO_GI_LV_HT_20181010_Q08.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,99,0,NA,NA,0,0,1,NA,0,0,0,0
"129","CO_GI_LV_HT_20181010_Q09.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"130","CO_GI_LV_HT_20181010_Q10.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"131","CO_GI_LV_LT_20181011_Q01.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,15,1,NA,NA,0,1,82,NA,0,1,15,0
"132","CO_GI_LV_LT_20181011_Q02.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,53,40,NA,NA,0,7,0,NA,0,0,0,0
"133","CO_GI_LV_LT_20181011_Q03.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,26,0,NA,NA,2,1,71,NA,0,0,0,0
"134","CO_GI_LV_LT_20181011_Q04.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,12,3,NA,NA,3,1,80,NA,1,0,0,0
"135","CO_GI_LV_LT_20181011_Q05.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,10,32,NA,NA,0,0,57,NA,1,0,0,0
"136","CO_GI_LV_LT_20181011_Q06.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,1,27,NA,NA,8,0,62,NA,1,2,0,0
"137","CO_GI_LV_LT_20181011_Q07.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,11,62,NA,NA,2,0,24,NA,1,0,0,0
"138","CO_GI_LV_LT_20181011_Q08.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,15,2,NA,NA,0,1,82,NA,0,0,0,0
"139","CO_GI_LV_LT_20181011_Q09.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,46,1,NA,NA,0,1,51,NA,0,0,0,1
"140","CO_GI_LV_LT_20181011_Q10.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,3,65,NA,NA,0,0,32,NA,0,0,0,0
"141","CO_GI_LV_MT_20181010_Q01.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,87,2,NA,NA,0,11,0,NA,0,0,0,0
"142","CO_GI_LV_MT_20181010_Q02.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,62,38,NA,NA,0,0,0,NA,0,0,0,0
"143","CO_GI_LV_MT_20181010_Q03.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,21,65,NA,NA,0,0,14,NA,0,0,0,0
"144","CO_GI_LV_MT_20181010_Q04.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,60,39,NA,NA,0,1,0,NA,0,0,0,0
"145","CO_GI_LV_MT_20181010_Q05.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,73,0,NA,NA,0,0,27,NA,0,0,0,0
"146","CO_GI_LV_MT_20181010_Q06.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,85,15,NA,NA,0,0,0,NA,0,0,0,0
"147","CO_GI_LV_MT_20181010_Q07.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,95,5,NA,NA,0,0,0,NA,0,0,0,0
"148","CO_GI_LV_MT_20181010_Q08.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,94,4,NA,NA,0,0,2,NA,0,0,0,0
"149","CO_GI_LV_MT_20181010_Q09.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,94,6,NA,NA,0,0,0,NA,0,0,0,0
"150","CO_GI_LV_MT_20181010_Q10.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,82,15,NA,NA,0,3,0,NA,0,0,0,0
"151","CO_GI_PV_HT_20181012_Q01.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"152","CO_GI_PV_HT_20181012_Q02.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"153","CO_GI_PV_HT_20181012_Q03.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"154","CO_GI_PV_HT_20181012_Q04.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"155","CO_GI_PV_HT_20181012_Q05.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"156","CO_GI_PV_HT_20181012_Q06.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"157","CO_GI_PV_HT_20181012_Q07.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"158","CO_GI_PV_HT_20181012_Q08.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,98,0,NA,NA,0,0,2,NA,0,0,0,0
"159","CO_GI_PV_HT_20181012_Q09.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"160","CO_GI_PV_HT_20181012_Q10.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"161","CO_GI_PV_LT_20181012_Q01.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,77,20,NA,NA,0,3,0,NA,0,0,0,0
"162","CO_GI_PV_LT_20181012_Q02.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,1,64,35,NA,NA,0,0,0,NA,0,0,0,0
"163","CO_GI_PV_LT_20181012_Q03.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,59,40,NA,NA,0,1,0,NA,0,0,0,0
"164","CO_GI_PV_LT_20181012_Q04.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,72,16,NA,NA,11,1,0,NA,0,0,0,0
"165","CO_GI_PV_LT_20181012_Q05.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,1,87,3,NA,NA,4,5,0,NA,0,0,0,0
"166","CO_GI_PV_LT_20181012_Q06.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,79,13,NA,NA,1,7,0,NA,0,0,0,0
"167","CO_GI_PV_LT_20181012_Q07.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,39,59,NA,NA,0,2,0,NA,0,0,0,0
"168","CO_GI_PV_LT_20181012_Q08.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,37,58,NA,NA,0,5,0,NA,0,0,0,0
"169","CO_GI_PV_LT_20181012_Q09.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,21,78,NA,NA,0,1,0,NA,0,0,0,0
"170","CO_GI_PV_LT_20181012_Q10.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,34,64,NA,NA,0,2,0,NA,0,0,0,0
"171","CO_GI_PV_MT_20181012_Q01.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,48,50,0,NA,NA,0,2,0,NA,0,0,0,0
"172","CO_GI_PV_MT_20181012_Q02.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,2,98,0,NA,NA,0,0,0,NA,0,0,0,0
"173","CO_GI_PV_MT_20181012_Q03.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,86,14,0,NA,NA,0,0,0,NA,0,0,0,0
"174","CO_GI_PV_MT_20181012_Q04.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,6,39,8,NA,NA,0,26,21,NA,0,0,0,0
"175","CO_GI_PV_MT_20181012_Q05.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,5,82,6,NA,NA,0,7,0,NA,0,0,0,0
"176","CO_GI_PV_MT_20181012_Q06.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,99,1,NA,NA,0,0,0,NA,0,0,0,0
"177","CO_GI_PV_MT_20181012_Q07.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,8,76,4,NA,NA,0,12,0,NA,0,0,0,0
"178","CO_GI_PV_MT_20181012_Q08.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,25,50,19,NA,NA,0,6,0,NA,0,0,0,0
"179","CO_GI_PV_MT_20181012_Q09.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,28,65,2,NA,NA,0,5,0,NA,0,0,0,0
"180","CO_GI_PV_MT_20181012_Q10.jpg","10/12/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,16,65,14,NA,NA,0,5,0,NA,0,0,0,0
