"Name","Date","habitat","country","locality","site","strata","Height (cm)","Latitude","Longitude","Camera","Photographer","Water quality","Strobes","Framing gear used","White balance card","Comments"
"AR_PM_PL_MT_20181026_Q06_Random.jpg","10/26/2018","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.8120275583333,-64.8917416066667,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina"
"AR_PM_PL_MT_20181026_Q07_Random.jpg","10/26/2018","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.8120275583333,-64.8917416066667,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina"
"AR_PM_PL_MT_20181026_Q08_Random.jpg","10/26/2018","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.8120275583333,-64.8917416066667,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina"
"AR_PM_PL_MT_20181026_Q09_Random.jpg","10/26/2018","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.8120275583333,-64.8917416066667,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina"
"AR_PM_PL_MT_20181026_Q10_Random.jpg","10/26/2018","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.8120275583333,-64.8917416066667,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina"
"CO_GI_LM_HT_20181014_Q01_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_HT_20181014_Q02_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_HT_20181014_Q03_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_HT_20181014_Q04_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_HT_20181014_Q05_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_HT_20181014_Q06_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_HT_20181014_Q07_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",1,"MBON.Colombia"
"CO_GI_LM_HT_20181014_Q08_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",1,"MBON.Colombia"
"CO_GI_LM_HT_20181014_Q09_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",1,"MBON.Colombia"
"CO_GI_LM_HT_20181014_Q10_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",1,"MBON.Colombia"
"CO_GI_LM_LT_20181014_Q01_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_LT_20181014_Q02_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_LT_20181014_Q03_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_LT_20181014_Q04_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_LT_20181014_Q05_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_LT_20181014_Q06_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_LT_20181014_Q07_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_LT_20181014_Q08_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_LT_20181014_Q09_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_LT_20181014_Q10_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_MT_20181014_Q01_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_MT_20181014_Q02_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_MT_20181014_Q03_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_MT_20181014_Q04_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_MT_20181014_Q05_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_MT_20181014_Q06_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_MT_20181014_Q07_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_MT_20181014_Q08_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_MT_20181014_Q09_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LM_MT_20181014_Q10_Random.jpg","10/13/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_HT_20181010_Q01_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_HT_20181010_Q02_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_HT_20181010_Q03_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_HT_20181010_Q04_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_HT_20181010_Q05_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_HT_20181010_Q06_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_HT_20181010_Q07_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_HT_20181010_Q08_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_HT_20181010_Q09_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_HT_20181010_Q10_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_LT_20181011_Q01_Random.jpg","10/11/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_LT_20181011_Q02_Random.jpg","10/11/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_LT_20181011_Q03_Random.jpg","10/11/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_LT_20181011_Q04_Random.jpg","10/11/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_LT_20181011_Q05_Random.jpg","10/11/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_LT_20181011_Q06_Random.jpg","10/11/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_LT_20181011_Q07_Random.jpg","10/11/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_LT_20181011_Q08_Random.jpg","10/11/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_LT_20181011_Q09_Random.jpg","10/11/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_LT_20181011_Q10_Random.jpg","10/11/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_MT_20181010_Q01_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_MT_20181010_Q02_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_MT_20181010_Q03_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_MT_20181010_Q04_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_MT_20181010_Q05_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_MT_20181010_Q06_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_MT_20181010_Q07_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_MT_20181010_Q08_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_MT_20181010_Q09_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_LV_MT_20181010_Q10_Random.jpg","10/10/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_HT_20181012_Q01_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_HT_20181012_Q02_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_HT_20181012_Q03_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_HT_20181012_Q04_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_HT_20181012_Q05_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_HT_20181012_Q06_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_HT_20181012_Q07_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_HT_20181012_Q08_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_HT_20181012_Q09_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_HT_20181012_Q10_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_LT_20181012_Q01_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_LT_20181012_Q02_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_LT_20181012_Q03_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_LT_20181012_Q04_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_LT_20181012_Q05_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_LT_20181012_Q06_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_LT_20181012_Q07_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_LT_20181012_Q08_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_LT_20181012_Q09_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_LT_20181012_Q10_Random.jpg","10/14/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_MT_20181012_Q01_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_MT_20181012_Q02_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_MT_20181012_Q03_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_MT_20181012_Q04_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_MT_20181012_Q05_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_MT_20181012_Q06_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_MT_20181012_Q07_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_MT_20181012_Q08_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
