"Name","Date","habitat","country","locality","site","strata","Height (cm)","Latitude","Longitude","Camera","Photographer","Water quality","Strobes","Framing gear used","White balance card","Comments"
"CO_GI_PV_MT_20181012_Q09_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"CO_GI_PV_MT_20181012_Q10_Random.jpg","10/12/2018","ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"MBON.Colombia"
"EC_SX_CD_HT_20190327_Q01_Random.jpg","03/27/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_HT_20190327_Q02_Random.jpg","03/27/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_HT_20190327_Q03_Random.jpg","03/27/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_HT_20190327_Q04_Random.jpg","03/27/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_HT_20190327_Q05_Random.jpg","03/27/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_HT_20190327_Q06_Random.jpg","03/27/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_HT_20190327_Q07_Random.jpg","03/27/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_HT_20190327_Q08_Random.jpg","03/27/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_HT_20190327_Q09_Random.jpg","03/27/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_HT_20190327_Q10_Random.jpg","03/27/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_LT_20190327_Q01_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_LT_20190327_Q02_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_LT_20190327_Q03_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_LT_20190327_Q04_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_LT_20190327_Q05_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_LT_20190327_Q06_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_LT_20190327_Q07_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_LT_20190327_Q08_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_LT_20190327_Q09_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_LT_20190327_Q10_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_MT_20190327_Q01_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_MT_20190327_Q02_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_MT_20190327_Q03_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_MT_20190327_Q04_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_MT_20190327_Q05_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_MT_20190327_Q06_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_MT_20190327_Q07_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_MT_20190327_Q08_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_MT_20190327_Q09_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_CD_MT_20190327_Q10_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_HT_20190328_Q01_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_HT_20190328_Q02_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_HT_20190328_Q03_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_HT_20190328_Q04_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_HT_20190328_Q05_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_HT_20190328_Q06_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_HT_20190328_Q07_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_HT_20190328_Q08_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_HT_20190328_Q09_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_HT_20190328_Q10_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_LT_20190328_Q01_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_LT_20190328_Q02_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_LT_20190328_Q03_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_LT_20190328_Q04_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_LT_20190328_Q05_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_LT_20190328_Q06_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_LT_20190328_Q07_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_LT_20190328_Q08_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_LT_20190328_Q09_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_LT_20190328_Q10_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_MT_20190328_Q01_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_MT_20190328_Q02_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_MT_20190328_Q03_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_MT_20190328_Q04_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_MT_20190328_Q05_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_MT_20190328_Q06_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_MT_20190328_Q07_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_MT_20190328_Q08_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_MT_20190328_Q09_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_RA_MT_20190328_Q10_Random.jpg","03/28/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_HT_20190329_Q01_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_HT_20190329_Q02_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_HT_20190329_Q03_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_HT_20190329_Q04_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_HT_20190329_Q05_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_HT_20190329_Q06_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_HT_20190329_Q07_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_HT_20190329_Q08_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_HT_20190329_Q09_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_HT_20190329_Q10_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_LT_20190329_Q01_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_LT_20190329_Q02_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_LT_20190329_Q03_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_LT_20190329_Q04_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_LT_20190329_Q05_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_LT_20190329_Q06_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_LT_20190329_Q07_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_LT_20190329_Q08_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_LT_20190329_Q09_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_LT_20190329_Q10_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_MT_20190329_Q01_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_MT_20190329_Q02_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_MT_20190329_Q03_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_MT_20190329_Q04_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_MT_20190329_Q05_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_MT_20190329_Q06_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_MT_20190329_Q07_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_MT_20190329_Q08_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_MT_20190329_Q09_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
"EC_SX_TO_MT_20190329_Q10_Random.jpg","03/29/2019","ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"MBON.Galapagos"
