"","Name","Date","habitat","country","locality","site","strata","Height..cm.","Latitude","Longitude","Camera","Photographer","Water.quality","Strobes","Framing.gear.used","White.balance.card","Comments","Depth"
"87","AR_PM_PL_MT_20181026_Q07_Random.jpg",2018-10-26,"ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.8120275583333,-64.8917416066667,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"robot",NA
"88","AR_PM_PL_MT_20181026_Q08_Random.jpg",2018-10-26,"ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.8120275583333,-64.8917416066667,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"robot",NA
"89","AR_PM_PL_MT_20181026_Q09_Random.jpg",2018-10-26,"ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.8120275583333,-64.8917416066667,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"robot",NA
"90","AR_PM_PL_MT_20181026_Q10_Random.jpg",2018-10-26,"ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.8120275583333,-64.8917416066667,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"robot",NA
"91","CO_GI_LM_HT_20181014_Q01_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"92","CO_GI_LM_HT_20181014_Q02_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"93","CO_GI_LM_HT_20181014_Q03_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"94","CO_GI_LM_HT_20181014_Q04_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"95","CO_GI_LM_HT_20181014_Q05_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"96","CO_GI_LM_HT_20181014_Q06_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"97","CO_GI_LM_HT_20181014_Q07_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",1,"robot",NA
"98","CO_GI_LM_HT_20181014_Q08_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",1,"robot",NA
"99","CO_GI_LM_HT_20181014_Q09_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",1,"robot",NA
"100","CO_GI_LM_HT_20181014_Q10_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",1,"robot",NA
"101","CO_GI_LM_LT_20181014_Q01_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"102","CO_GI_LM_LT_20181014_Q02_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"103","CO_GI_LM_LT_20181014_Q03_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"104","CO_GI_LM_LT_20181014_Q04_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"105","CO_GI_LM_LT_20181014_Q05_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"106","CO_GI_LM_LT_20181014_Q06_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"107","CO_GI_LM_LT_20181014_Q07_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"108","CO_GI_LM_LT_20181014_Q08_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"109","CO_GI_LM_LT_20181014_Q09_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"110","CO_GI_LM_LT_20181014_Q10_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"111","CO_GI_LM_MT_20181014_Q01_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"112","CO_GI_LM_MT_20181014_Q02_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"113","CO_GI_LM_MT_20181014_Q03_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"114","CO_GI_LM_MT_20181014_Q04_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"115","CO_GI_LM_MT_20181014_Q05_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"116","CO_GI_LM_MT_20181014_Q06_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"117","CO_GI_LM_MT_20181014_Q07_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"118","CO_GI_LM_MT_20181014_Q08_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"119","CO_GI_LM_MT_20181014_Q09_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"120","CO_GI_LM_MT_20181014_Q10_Random.jpg",2018-10-13,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"121","CO_GI_LV_HT_20181010_Q01_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"122","CO_GI_LV_HT_20181010_Q02_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"123","CO_GI_LV_HT_20181010_Q03_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"124","CO_GI_LV_HT_20181010_Q04_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"125","CO_GI_LV_HT_20181010_Q05_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"126","CO_GI_LV_HT_20181010_Q06_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"127","CO_GI_LV_HT_20181010_Q07_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"128","CO_GI_LV_HT_20181010_Q08_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"129","CO_GI_LV_HT_20181010_Q09_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"130","CO_GI_LV_HT_20181010_Q10_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"131","CO_GI_LV_LT_20181011_Q01_Random.jpg",2018-10-11,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"132","CO_GI_LV_LT_20181011_Q02_Random.jpg",2018-10-11,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"133","CO_GI_LV_LT_20181011_Q03_Random.jpg",2018-10-11,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"134","CO_GI_LV_LT_20181011_Q04_Random.jpg",2018-10-11,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"135","CO_GI_LV_LT_20181011_Q05_Random.jpg",2018-10-11,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"136","CO_GI_LV_LT_20181011_Q06_Random.jpg",2018-10-11,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"137","CO_GI_LV_LT_20181011_Q07_Random.jpg",2018-10-11,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"138","CO_GI_LV_LT_20181011_Q08_Random.jpg",2018-10-11,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"139","CO_GI_LV_LT_20181011_Q09_Random.jpg",2018-10-11,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"140","CO_GI_LV_LT_20181011_Q10_Random.jpg",2018-10-11,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"141","CO_GI_LV_MT_20181010_Q01_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"142","CO_GI_LV_MT_20181010_Q02_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"143","CO_GI_LV_MT_20181010_Q03_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"144","CO_GI_LV_MT_20181010_Q04_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"145","CO_GI_LV_MT_20181010_Q05_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"146","CO_GI_LV_MT_20181010_Q06_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"147","CO_GI_LV_MT_20181010_Q07_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"148","CO_GI_LV_MT_20181010_Q08_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"149","CO_GI_LV_MT_20181010_Q09_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"150","CO_GI_LV_MT_20181010_Q10_Random.jpg",2018-10-10,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"151","CO_GI_PV_HT_20181012_Q01_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"152","CO_GI_PV_HT_20181012_Q02_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"153","CO_GI_PV_HT_20181012_Q03_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"154","CO_GI_PV_HT_20181012_Q04_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"155","CO_GI_PV_HT_20181012_Q05_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"156","CO_GI_PV_HT_20181012_Q06_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"157","CO_GI_PV_HT_20181012_Q07_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"158","CO_GI_PV_HT_20181012_Q08_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"159","CO_GI_PV_HT_20181012_Q09_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"160","CO_GI_PV_HT_20181012_Q10_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"161","CO_GI_PV_LT_20181012_Q01_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"162","CO_GI_PV_LT_20181012_Q02_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"163","CO_GI_PV_LT_20181012_Q03_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"164","CO_GI_PV_LT_20181012_Q04_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"165","CO_GI_PV_LT_20181012_Q05_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"166","CO_GI_PV_LT_20181012_Q06_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"167","CO_GI_PV_LT_20181012_Q07_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"168","CO_GI_PV_LT_20181012_Q08_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"169","CO_GI_PV_LT_20181012_Q09_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"170","CO_GI_PV_LT_20181012_Q10_Random.jpg",2018-10-14,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"171","CO_GI_PV_MT_20181012_Q01_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"172","CO_GI_PV_MT_20181012_Q02_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"173","CO_GI_PV_MT_20181012_Q03_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"174","CO_GI_PV_MT_20181012_Q04_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"175","CO_GI_PV_MT_20181012_Q05_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
"176","CO_GI_PV_MT_20181012_Q06_Random.jpg",2018-10-12,"ROCKY SHORE","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",60,NA,NA,"Canon PowerShot G16","Londoño-Cruz","COLOMBIA",NA,"50 X 50",0,"robot",NA
