Name,Annotation status,Annotation area,A,BRY,CNCA,CNTR,CR,CRB,ESS,ESU,MOB,MOCH,MOG,SP,WPOT,SU,SC,LICHEN,SHAD,Unc,MAA,MAEC,MAEF,MAEN,MAENR,MAF,MAG,MALA,MALCB,MAS
USMAMH201905_466_high_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,2.000,0.000,0.000,80.000,0.000,1.000,0.000,9.000,0.000,0.000,0.000,0.000
USMAMH201905_466_high_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,86.000,0.000,6.000,0.000,5.000,0.000,0.000,0.000,0.000
USMAMH201905_466_high_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,2.000,0.000,0.000,58.000,0.000,10.000,0.000,6.000,0.000,0.000,0.000,0.000
USMAMH201905_466_high_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,73.000,0.000,5.000,0.000,6.000,0.000,0.000,0.000,0.000
USMAMH201905_488_low_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,66.000,0.000,3.000,0.000,0.000,0.000,14.000,0.000,0.000,5.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_488_low_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,48.000,0.000,2.000,0.000,0.000,0.000,23.000,0.000,2.000,0.000,0.000,17.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_503_high_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,3.000,0.000,0.000,73.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_503_high_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,77.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_503_high_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,49.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_503_high_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,45.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_503_high_(4).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,32.000,0.000,0.000,5.000,0.000,2.000,0.000,0.000,0.000,13.000,0.000,3.000,0.000,0.000,28.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_503_high_(4)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,38.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_516_low_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,3.000,1.000,0.000,55.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_516_low_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,62.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_516_low_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,28.000,0.000,1.000,0.000,0.000,0.000,28.000,0.000,0.000,0.000,0.000,23.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_516_low_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,30.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_552_low_(5).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,11.000,0.000,0.000,0.000,4.000,0.000,0.000,33.000,0.000,6.000,0.000,0.000,0.000,15.000,0.000,0.000,2.000,0.000,24.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_552_low_(5)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,31.000,0.000,2.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,26.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_592_low_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,96.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_592_low_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_592_low_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,19.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,34.000,0.000,37.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_592_low_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,26.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,31.000,0.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_594_low_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,19.000,0.000,2.000,0.000,0.000,0.000,12.000,0.000,1.000,0.000,0.000,14.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_594_low_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,56.000,0.000,0.000,17.000,0.000,1.000,0.000,0.000,0.000,4.000,0.000,1.000,0.000,0.000,16.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_596_low_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,73.000,0.000,2.000,0.000,0.000,11.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_596_low_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,69.000,0.000,0.000,0.000,0.000,11.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_597_high_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_597_high_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_598_high_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,23.000,0.000,2.000,0.000,0.000,15.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_598_high_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,33.000,0.000,0.000,0.000,0.000,17.000,0.000,36.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_599_high_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,40.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,6.000,0.000,1.000,4.000,0.000,41.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000
USMAMH201905_599_high_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,54.000,1.000,6.000,0.000,1.000,0.000,0.000,0.000,0.000
USMAMH201905_600_high_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,62.000,0.000,1.000,0.000,0.000,14.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAMH201905_600_high_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,72.000,0.000,0.000,0.000,0.000,12.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_405_low_(4).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,1.000,0.000,0.000,67.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_405_low_(4)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,73.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_422_high_.JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,15.000,0.000,2.000,0.000,0.000,0.000,20.000,0.000,4.000,0.000,0.000,22.000,0.000,11.000,0.000,0.000,0.000,2.000,0.000,0.000
USMAPH201807_422_high__robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,36.000,0.000,0.000,6.000,0.000,1.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,0.000,34.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_426_high_.JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,31.000,0.000,1.000,0.000,0.000,37.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
USMAPH201807_426_high__robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,53.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_428_high_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,1.000,0.000,0.000,81.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
USMAPH201807_428_high_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,83.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_435_low_.JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_435_low__robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,32.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,67.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_441_low_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,99.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_441_low_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_441_low_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,3.000,1.000,0.000,73.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_441_low_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,80.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_444_low_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.000,0.000,1.000,0.000,0.000,42.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_444_low_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000,0.000,0.000,0.000,0.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_450_low_(1).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,6.000,0.000,1.000,0.000,0.000,0.000,58.000,0.000,0.000,1.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_450_low_(1)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,60.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_455_low_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,78.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_455_low_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,87.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_455_low_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,2.000,1.000,0.000,71.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_455_low_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,1.000,0.000,0.000,76.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_461_low_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_461_low_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,99.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_483_high_(4).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,2.000,0.000,0.000,47.000,0.000,1.000,0.000,2.000,0.000,2.000,0.000,0.000
USMAPH201807_483_high_(4)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,58.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000
USMAPH201807_494_low_(1).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,2.000,0.000,0.000,67.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_494_low_(1)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,28.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,62.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_494_low_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,45.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,5.000,0.000,0.000,27.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000
USMAPH201807_494_low_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,55.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_496_high_(8).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,1.000,0.000,0.000,69.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000
USMAPH201807_496_high_(8)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,73.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_499_high_.JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,36.000,0.000,0.000,15.000,0.000,18.000,0.000,2.000,0.000,1.000,0.000,1.000,0.000,0.000
USMAPH201807_499_high__robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,11.000,0.000,1.000,0.000,0.000,0.000,46.000,0.000,0.000,0.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_529_high_.JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,44.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201807_529_high__robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,57.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201905_408_low_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,73.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,17.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201905_408_low_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,78.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201905_422_high_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,7.000,0.000,0.000,72.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000
USMAPH201905_422_high_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,82.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201905_422_high_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,46.000,0.000,0.000,1.000,0.000,7.000,0.000,0.000,0.000,12.000,0.000,1.000,0.000,0.000,27.000,0.000,4.000,0.000,0.000,0.000,2.000,0.000,0.000
USMAPH201905_422_high_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,47.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,33.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201905_426_high_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,36.000,0.000,0.000,18.000,0.000,2.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,16.000,0.000,8.000,0.000,1.000,0.000,0.000,0.000,0.000
USMAPH201905_426_high_(2)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,48.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,19.000,0.000,9.000,0.000,1.000,0.000,0.000,0.000,0.000
USMAPH201905_435_low_(3).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,65.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201905_435_low_(3)_robot.JPG,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,68.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
USMAPH201905_441_low_(2).JPG,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,80.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
